,LSOA21CD,LSOA21NM,geometry,nc_walk_15_all,nc_walk_30_all,nc_transit_15_all,nc_transit_30_all
1112,E01011734,Leeds 083A,"POLYGON ((427338.5933 432039.8465, 427383.717 432015.140000001, 427372.131 431979.200999999, 427398.839 431956.184, 427429.21 431994.895, 427478.6055 431977.930500001, 427511.779 432002.673, 427570.544 431977.561000001, 427319.5688 431662.716, 427252.863 431541.4848, 427250.599 431537.311000001, 427197.454 431402.704, 427118.313 431036.687000001, 427150.733 430579.471999999, 427254.487 430284.935000001, 427428.2806 429999.0638, 427400.188 429994.719000001, 427300.813 430116.687000001, 427203.801 430155.009, 427184.42 430174.0397, 427182.306 430144.596000001, 427139.5 430140.094000001, 427088.594 430191.594000001, 426991.1881 430141.594900001, 426909.8012 430171.8848, 426780.905 430237.905999999, 426492.282 430095.187000001, 426429.969 430109.719000001, 426398.219 430158.812000001, 426347 430119.905999999, 426261.406 430130.186000001, 426148.188 430059.687000001, 426098.4985 430076.074999999, 426018.572 430021.903000001, 425980 430053.436000001, 425836.219 430016.312000001, 425748.282 430057.687000001, 425721.313 430016.905999999, 425688.594 430038.593, 425646.188 430014.594000001, 425627.063 430045.437000001, 425605.813 430017, 425595.594 430052.594000001, 425557.5 430000.094000001, 425505.688 430015, 425468.063 429991.030999999, 425460.219 430016.780999999, 425419.5 430004.094000001, 425378.813 430067.219000001, 425272.813 430061.687000001, 425237.594 430099.219000001, 425099.493 430082.275, 424849.83 430511.540999999, 424847.504 430717.499, 425245 430636, 425534.184 430632.543, 425574.136 430958.468, 425440.442 431312.062000001, 425478.8565 431669.846999999, 425581.138 431667.357000001, 425611 431703, 425674.316 431645.873, 425800.8735 431606.4265, 425851.147 431517.685000001, 425972 431583, 425992.001 431556, 426054.001 431580, 426067 431547, 426197 431645, 426217.663 431654.752, 426235.493 431663.278999999, 426376 431708, 426372.704 431789.596000001, 426355.327 431844.381999999, 426393.27 431885.880999999, 426510.091 431875.895, 426680 431750, 426723 431756, 426718.125 431721.530999999, 426751.481 431707.9, 427023 431642, 427065 431800, 427081 431890, 427053.583 431893.0655, 427052.585 431958.529999999, 427085.129 431970.639, 427117.861 431932.513, 427112.588 431841.948000001, 427370.364 431879.778000001, 427342.544 431949.073000001, 427296.598 431961.103, 427253.637 432026.101, 427190.0625 432007.396500001, 427171.9034 432046.6284, 427209.915 432066.880000001, 427158.663 432104.418, 427185.824 432125.534, 427216.494 432141.175000001, 427204.004 432093.439999999, 427286.26 432082.7585, 427338.5933 432039.8465))",0.0,0.8888888888888888,0.5555555555555556,3.3333333333333335
1113,E01011735,Leeds 078D,"POLYGON ((425383.6345 432473.67, 425510.169 432472.784, 425566.11 432511.161, 425574.361 432465.466, 425649.387 432469.972999999, 425739.006 432440.494000001, 425770 432305, 425787 432280, 425847 432203, 425914.127 432232.0195, 426023.042 432045.766000001, 425930.138 432013.625, 425861.022 432051.936000001, 425777.6248 431994.6494, 425770.141 431996.214, 425672.637 431854.42, 425465.463 431960.495999999, 425385.4395 432074.4825, 425328.037 432064.084000001, 425335.965 432143.111, 425339.492 432173.321, 425234.116 432180.444, 425219.758 432224.254000001, 425271.154 432224.537, 425268.014 432302.3936, 425268 432324, 425281.021 432424.113, 425179.552 432459.513, 425177.585 432521.154999999, 425278.292 432664.214, 425303.595 432655.596999999, 425253.711 432527.705, 425383.6345 432473.67))",1.0,1.0,0.3333333333333333,1.8333333333333333
1114,E01011736,Leeds 083B,"POLYGON ((427012.268 432293.093, 427013.753 432253.914000001, 427101.967 432266.319, 427120.394 432163.983999999, 426991.807 432144.932, 426961.848 432069.784, 426990.965 432035.899, 427083.187 432032.4345, 427088 432008.775, 427171.9034 432046.6284, 427190.0625 432007.396500001, 427253.637 432026.101, 427296.598 431961.103, 427342.544 431949.073000001, 427370.364 431879.778000001, 427112.588 431841.948000001, 427117.861 431932.513, 427085.129 431970.639, 427052.585 431958.529999999, 427053.583 431893.0655, 427081 431890, 427065 431800, 427023 431642, 426751.481 431707.9, 426718.125 431721.530999999, 426723 431756, 426680 431750, 426510.091 431875.895, 426542.543 432033.028999999, 426582.943 432038.692, 426565.9568 432145.115499999, 426612.954 432249.721000001, 426554 432256, 426556 432293, 426658.805 432381.627, 426779 432431, 426889.099 432438.48, 426914.68 432484.131999999, 426969.6783 432484.118000001, 427038.471 432404.033199999, 427059.724 432385.699999999, 426973 432310, 427012.268 432293.093))",0.0,2.0,0.4,7.4
1115,E01011737,Leeds 083C,"POLYGON ((426063.95 432312.094000001, 426086.817 432231.033, 426188.151 432303.221000001, 426257.842 432137.884, 426237.061 432063.931, 426360.347 432086.310000001, 426383.151 432008.898, 426415.025 432008.259, 426444.048 432057.148, 426542.543 432033.028999999, 426510.091 431875.895, 426393.27 431885.880999999, 426355.327 431844.381999999, 426372.704 431789.596000001, 426376 431708, 426235.493 431663.278999999, 426217.663 431654.752, 426197 431645, 426067 431547, 426054.001 431580, 425992.001 431556, 425972 431583, 425851.147 431517.685000001, 425800.8735 431606.4265, 425674.316 431645.873, 425611 431703, 425581.138 431667.357000001, 425478.8565 431669.846999999, 425305.208 431767.806, 425281.528 431878.713, 425338 431887, 425361 431990, 425465.463 431960.495999999, 425672.637 431854.42, 425770.141 431996.214, 425777.6248 431994.6494, 425861.022 432051.936000001, 425930.138 432013.625, 426023.042 432045.766000001, 425914.127 432232.0195, 425912 432284, 426063.95 432312.094000001))",0.0,1.0,0.0,2.0
1116,E01011738,Leeds 083D,"POLYGON ((425268.014 432302.3936, 425271.154 432224.537, 425219.758 432224.254000001, 425234.116 432180.444, 425339.492 432173.321, 425335.965 432143.111, 425328.037 432064.084000001, 425385.4395 432074.4825, 425465.463 431960.495999999, 425361 431990, 425338 431887, 425281.528 431878.713, 425305.208 431767.806, 425478.8565 431669.846999999, 425440.442 431312.062000001, 425574.136 430958.468, 425534.184 430632.543, 425245 430636, 424847.504 430717.499, 424956.484 430812.523, 424890.898 430896.036, 424958.052 430950.119000001, 424918.027 430981.596999999, 425072.308 431093.852, 425051 431137, 424997.539 431079.318, 424956.464 431082.754000001, 424946.372 431137.356000001, 424871 431139, 424858 431227, 424690.803 431207.283, 424699.256 431338.858999999, 424691.882 431455.296, 424613 431466.255000001, 424613 431535, 424707.671 431540.248, 424721.422 431792.589, 424883.838 431785.557, 424907.001 431750, 424901.833 431787.889, 424839 432210, 425041 432227, 425059.828 432259.092, 425083.095 432229.909, 425180.916 432266.986500001, 425168.397 432314.268999999, 425268 432324, 425268.014 432302.3936))",0.3333333333333333,1.0,0.0,1.1666666666666667
1117,E01011739,Leeds 080D,"POLYGON ((425121.62 433831.048, 425349.375 433631.515000001, 425440.74 433554.787, 425489.877 433517.277000001, 425405.316 433417.630000001, 425357.797 433405.92, 425313.235 433387.226, 425317 433510, 425296.151 433537.018999999, 425257.4525 433521.232000001, 425266.774 433560.42, 425232 433572, 425218.772 433533.903000001, 425175.357 433539.784, 425171.727 433492.083000001, 425133.985 433495.346999999, 425122 433423, 425168 433385, 425148 433326, 425221.015 433356.035, 425394.764 433252.355, 425386.923 433203.641000001, 425183.855 433306.873, 425176.855 433174.762, 425053.069 433227.912, 425055 433332, 425004.464 433349.68, 425058.385 433365.308, 425071 433574, 425065.429 433574, 425024 433576, 424997 433511, 424810.13 433633.503, 424789.807 433632.184, 424757.66 433571.17, 424729.993 433583.717, 424738.52 433616.818, 424609.7092 433648.479599999, 424500.361 433787.408399999, 424486.687 433895.594000001, 424436.094 433965, 424511.716 433985.173, 424725.869 434062.516000001, 424757.9492 434082.017899999, 424939.9922 433975.015799999, 425100.2632 433849.139599999, 425121.62 433831.048))",0.0,1.1666666666666667,0.0,5.833333333333333
1118,E01011740,Wakefield 001A,"POLYGON ((445567.933 426306.99, 445578.9813 426251.046700001, 445626.149 426233.48, 445717.7966 426256.821599999, 445751.298 426171.75, 445786.075 426166.698999999, 445828.153 426125.546, 445825.999 426058, 445854.977 426054.2765, 445847.648 425968.602, 446050.379 426113.305, 446141.64 426068.695, 446182.65 426153.585999999, 446249.5326 426117.194399999, 446273.7605 426103.571, 446265.057 426037.285, 446188.3644 426045.4956, 446180.348 425897.964, 446239.397 425832.804, 446456.948 425722.302999999, 446034.927 425552.9365, 445996.5425 425590.145500001, 445950.55 425585.93, 445959.082 425502.912, 445918.232 425504.742000001, 445919.521 425370.4, 445877.345 425358.861, 445793.747 425455.891000001, 445730.54 425474.557, 445749.835 425503.388, 445661.588 425494.140000001, 445617.817 425535.368000001, 445647.766 425567.286, 445630.893 425585.130000001, 445603.04 425660.525, 445551.232 425645.943, 445540.064 425733.517000001, 445567.157 425783.988, 445599.181 425773.676000001, 445653 425817.797, 445653 425857, 445679.904 425855.623, 445684.777 425984.404999999, 445652.022 426089.0305, 445558.613 426059.613, 445473.058 426084.808, 445461.821 426122.728, 445455.263 426168.256999999, 445518.469 426227.613, 445490.714 426277.382999999, 445534.715 426267.143999999, 445567.933 426306.99))",0.0,0.0,0.0,3.0
1119,E01011741,Wakefield 001B,"POLYGON ((447192.397 425617.257999999, 446937.313 425478.594000001, 446548.5 425351.405999999, 446190.871 424906.573999999, 446158.5594 424860.9136, 446095 424770, 445988.69 424891.759, 446051.218 424915.386, 446050.523 425068.293, 445983.354 425053.188999999, 445919.4945 425079.3925, 445840.169 425034.339, 445796.455 425091.129000001, 445918.307 425123.9835, 445902.772 425162.203, 445855.23 425279.17, 445713.132 425274.994000001, 445534.857 425271.682, 445495.916 425321.453, 445518.89 425351.700999999, 445536.617 425367.273, 445580.853 425318.755000001, 445621.2304 425351.5342, 445658.57 425320.606000001, 445693.04 425354.562000001, 445661.588 425494.140000001, 445749.835 425503.388, 445730.54 425474.557, 445793.747 425455.891000001, 445877.345 425358.861, 445919.521 425370.4, 445918.232 425504.742000001, 445959.082 425502.912, 445950.55 425585.93, 445996.5425 425590.145500001, 446034.927 425552.9365, 446456.948 425722.302999999, 446690.116 425669.226, 447192.397 425617.257999999))",0.0,0.0,0.0,3.4
1120,E01011742,Wakefield 001C,"POLYGON ((445684.777 425984.404999999, 445679.904 425855.623, 445653 425857, 445653 425817.797, 445599.181 425773.676000001, 445567.157 425783.988, 445540.064 425733.517000001, 445551.232 425645.943, 445603.04 425660.525, 445630.893 425585.130000001, 445647.766 425567.286, 445617.817 425535.368000001, 445661.588 425494.140000001, 445693.04 425354.562000001, 445658.57 425320.606000001, 445621.2304 425351.5342, 445580.853 425318.755000001, 445536.617 425367.273, 445518.89 425351.700999999, 445495.916 425321.453, 445534.857 425271.682, 445401.9 425282.685000001, 445367.859 425322.982000001, 445262.815 425418.602, 445280.313 425479.812000001, 445209.081 425546.947000001, 445042.92 425587.562000001, 445032.613 425656.942, 444986.681 425691.679, 444860.407 425706.608999999, 444854.232 425827.456, 444901 425836, 444899.112 425866.214, 444983.485 425868.151000001, 445006.5953 425812.538000001, 445075.772 425828.248, 445139.312 426040.530999999, 445237.865 425990.946, 445294.84 425910.764, 445343.721 425928.027000001, 445380.197 425946.909, 445413 425827, 445493.65 425859.138, 445498.183 425825, 445536.03 425900.129000001, 445605.8325 425883.808, 445647.9815 425918.9045, 445558.613 426059.613, 445652.022 426089.0305, 445684.777 425984.404999999))",0.0,0.0,0.0,3.1666666666666665
1121,E01011743,Wakefield 003A,"POLYGON ((445796.455 425091.129000001, 445840.169 425034.339, 445919.4945 425079.3925, 445983.354 425053.188999999, 446050.523 425068.293, 446051.218 424915.386, 445988.69 424891.759, 446095 424770, 446158.5594 424860.9136, 446490.188 424377.094000001, 446593.401 424125.312000001, 446370.635 424084.467, 446088.012 424239.005000001, 445897.605 424255.74, 445852.316 424342.461999999, 445780.859 424310.992000001, 445743.337 424472.477, 445581.335 424502.130999999, 445610.584 424502.181, 445623.084 424578.465, 445450.5818 424610.6536, 445414.524 424714.679, 445504.998 424748.929, 445407.806 424801.671, 445407 424840, 445442.455 424841.382999999, 445524.616 424989.517999999, 445551.818 425138.899, 445534.857 425271.682, 445713.132 425274.994000001, 445855.23 425279.17, 445902.772 425162.203, 445918.307 425123.9835, 445796.455 425091.129000001))",0.0,0.0,0.0,0.6
1122,E01011744,Wakefield 003B,"POLYGON ((445401.9 425282.685000001, 445534.857 425271.682, 445551.818 425138.899, 445524.616 424989.517999999, 445442.455 424841.382999999, 445407 424840, 445407.806 424801.671, 445504.998 424748.929, 445414.524 424714.679, 445450.5818 424610.6536, 445623.084 424578.465, 445610.584 424502.181, 445581.335 424502.130999999, 445743.337 424472.477, 445780.859 424310.992000001, 445852.316 424342.461999999, 445897.605 424255.74, 446088.012 424239.005000001, 446370.635 424084.467, 445923.351 423991.537, 445519.191 423956.812000001, 445355.262 424280.103, 445102.579 424731.993000001, 445045.8384 424766.813200001, 444928.734 425081.278000001, 445102.073 425248.953, 445147.249 425281.366, 445361.2593 425280.3433, 445367.859 425322.982000001, 445401.9 425282.685000001))",0.0,0.0,0.0,0.4
1123,E01011745,Wakefield 001D,"POLYGON ((446292.295 426465.596000001, 446238.944 426345.899, 446212.612 426351.882999999, 446207.777 426319.244000001, 446321.5985 426263.0525, 446249.5326 426117.194399999, 446182.65 426153.585999999, 446141.64 426068.695, 446050.379 426113.305, 445847.648 425968.602, 445854.977 426054.2765, 445825.999 426058, 445828.153 426125.546, 445786.075 426166.698999999, 445865.806 426266.813999999, 445854.018 426331.569, 445807.345 426438.460999999, 445772.618 426417.412, 445723 426543, 445653 426545, 445601 426662, 445516.3149 426731.893999999, 445469.913 426766.783, 445693.096 426795.858999999, 446070 426841, 446417.366 426826.858999999, 446381.001 426776, 446379.724 426650.105, 446412.334 426629.41, 446400.022 426591.107000001, 446292.295 426465.596000001))",0.0,0.0,0.0,3.0
1124,E01011746,Wakefield 001E,"POLYGON ((446687.313 427227, 446777.5 427179.687000001, 446977.406 426935.780999999, 447179.314 426749.716, 447283.5 426505.844000001, 447625.598 426107.306, 447740.192 425827.807, 447192.397 425617.257999999, 446690.116 425669.226, 446456.948 425722.302999999, 446239.397 425832.804, 446180.348 425897.964, 446188.3644 426045.4956, 446265.057 426037.285, 446273.7605 426103.571, 446249.5326 426117.194399999, 446321.5985 426263.0525, 446207.777 426319.244000001, 446212.612 426351.882999999, 446238.944 426345.899, 446292.295 426465.596000001, 446400.022 426591.107000001, 446412.334 426629.41, 446379.724 426650.105, 446381.001 426776, 446417.366 426826.858999999, 446070 426841, 445693.096 426795.858999999, 445469.913 426766.783, 445516.3149 426731.893999999, 445601 426662, 445653 426545, 445723 426543, 445772.618 426417.412, 445807.345 426438.460999999, 445854.018 426331.569, 445865.806 426266.813999999, 445786.075 426166.698999999, 445751.298 426171.75, 445717.7966 426256.821599999, 445626.149 426233.48, 445578.9813 426251.046700001, 445567.933 426306.99, 445534.715 426267.143999999, 445490.714 426277.382999999, 445518.469 426227.613, 445455.263 426168.256999999, 445461.821 426122.728, 445473.058 426084.808, 445558.613 426059.613, 445647.9815 425918.9045, 445605.8325 425883.808, 445536.03 425900.129000001, 445498.183 425825, 445493.65 425859.138, 445413 425827, 445380.197 425946.909, 445343.721 425928.027000001, 445294.84 425910.764, 445237.865 425990.946, 445139.312 426040.530999999, 444966.884 426296.414999999, 444781.4215 426211.459000001, 444680.151 426204.294, 444604 426056, 444602.669 426057.331, 444485 426134, 444457 426202, 444475.931 426262.164000001, 444551.0005 426348.000499999, 444554 426401, 444433 426408, 444317.626 426369.6972, 444153.094 426805.5, 444321.781 426892.687000001, 444421.593 426896.905999999, 444525.688 426847.905999999, 444665.312 426716, 444751.687 426703.187000001, 444928.094 426791.405999999, 445087.5469 427036.627499999, 445219.406 427254.094000001, 445373.1725 427398.012700001, 445502.312 427397.907, 445625.597 427240.403000001, 445728.813 427189, 446132.3238 427484.4212, 446284.157 427477.155999999, 446502.188 427251.687000001, 446687.313 427227))",0.0,0.0,0.0,0.42857142857142855
1125,E01011747,Wakefield 003C,"POLYGON ((444602.669 426057.331, 444604 426056, 444680.151 426204.294, 444781.4215 426211.459000001, 444966.884 426296.414999999, 445139.312 426040.530999999, 445075.772 425828.248, 445006.5953 425812.538000001, 444983.485 425868.151000001, 444899.112 425866.214, 444901 425836, 444854.232 425827.456, 444860.407 425706.608999999, 444986.681 425691.679, 445032.613 425656.942, 445042.92 425587.562000001, 444954.834 425574.214, 444725.678 425542.469000001, 444533.354 425516.552999999, 444251.69 425456.219000001, 444207.489 425614.578, 444205.478 425622.454, 444207.406 425721.687000001, 444172.632 425792.048, 444102.823 425999.979, 444093.261 426038.775, 444125.5 426066, 444069.532 426204.3475, 444329.5 426337.094000001, 444317.626 426369.6972, 444433 426408, 444554 426401, 444551.0005 426348.000499999, 444475.931 426262.164000001, 444457 426202, 444485 426134, 444602.669 426057.331))",0.0,0.16666666666666666,0.0,3.0
1126,E01011748,Wakefield 005A,"POLYGON ((443700.698 425143.800000001, 443790.319 425045.147, 443832.751 425101.939999999, 443810.417 425125.489, 443864.066 425087.865, 443947.778 425045.296, 443922.969 424954.177999999, 443837.3165 424919.5145, 443784.201 424955.419, 443710.2514 424837.672800001, 443736.844 424801.259, 443806.87 424812.336999999, 443816.727 424769.987, 443861.915 424768.831, 443885.4 424801.413000001, 443960.018 424793.018999999, 443979.164 424833.655999999, 443928.891 424874.456, 444038.794 425045.604, 444096.574 425014.868000001, 444213.821 425037.804, 444254.106 425075.737, 444310 425055.497, 444396.597 425100.268999999, 444498.536 425037.836999999, 444365.89 424973.001, 444273.915 425000.881999999, 444276.347 424968.984999999, 444136.206 424854.652000001, 444116.778 424757.663000001, 444083.199 424742.899, 444115 424725, 444107.0956 424677.418, 444089 424659.001, 444129.716 424615.181, 444012.312 424639.295, 443992.352 424617.748, 444065.626 424568.604, 444078.467 424500.052999999, 444147 424508, 444142 424411.001, 444192.191 424338.357000001, 444200.004 424257.573999999, 444283.905 424201.346999999, 444135.746 424147.976, 444148 423979.999, 444204 423940, 444166 423926, 444027 423923, 443999.999 424056, 443828.705 424416.272, 443697 424485, 443648.614 424418.455, 443607.864 424463.664000001, 443648.752 424606.956, 443625.0785 424669.634500001, 443456.838 424657.823000001, 443476.236 424600.809, 443407 424585, 443366 424690.001, 443412.937 424765.591, 443590.146 424825.801000001, 443614.721 424865.050000001, 443587.116 425049.869000001, 443612.084 425070.992000001, 443677.34 425036.907, 443642.545 425094.700999999, 443700.698 425143.800000001))",0.0,2.4,0.0,3.2
1127,E01011750,Wakefield 003D,"POLYGON ((445367.859 425322.982000001, 445361.2593 425280.3433, 445147.249 425281.366, 445102.073 425248.953, 444928.734 425081.278000001, 445045.8384 424766.813200001, 444920 424788, 444839.087 424903.925000001, 444735.028 424943.231000001, 444699.453 424865.642000001, 444653.74 424913.6315, 444616.038 424909.822000001, 444578.138 424882.795, 444574.7355 424807.197000001, 444481.742 424812.819, 444466.359 424891.994999999, 444557.924 424983.710000001, 444529 425009, 444699 425042, 444699.8365 425147.1405, 444663.2385 425162.9735, 444734.744 425206.187999999, 444711.952 425279.131999999, 444737.744 425290.229, 444708.882 425290.794, 444693.452 425336.380000001, 444725.485 425362.784, 444710.685 425427.625, 444756.417 425447.835999999, 444961.076 425454.352, 444954.834 425574.214, 445042.92 425587.562000001, 445209.081 425546.947000001, 445280.313 425479.812000001, 445262.815 425418.602, 445367.859 425322.982000001))",0.0,0.0,0.0,4.4
1128,E01011751,Wakefield 005C,"POLYGON ((444207.489 425614.578, 444071.721 425539.929, 444098.165 425397.609999999, 444057 425381, 444130.272 425316.547, 444127.555 425285.959000001, 444029.589 425306.023, 444017.954 425202.648, 443989.159 425184.347999999, 443969.884 425218.083000001, 443864.066 425087.865, 443810.417 425125.489, 443832.751 425101.939999999, 443790.319 425045.147, 443700.698 425143.800000001, 443642.545 425094.700999999, 443611.085 425133.037, 443704.074 425247.8815, 443621.315 425339.228, 443577.555 425301.720000001, 443519.731 425371.266000001, 443499.191 425359.99, 443494.409 425448.752, 443610.684 425619.647, 443728.96 425603.603, 443758.551 425720.642000001, 443733.256 425809.333000001, 443870.316 425894.052999999, 443978.123 425917.911, 444102.823 425999.979, 444172.632 425792.048, 444207.406 425721.687000001, 444205.478 425622.454, 444207.489 425614.578))",0.0,4.5,0.25,3.75
1129,E01011752,Wakefield 002A,"POLYGON ((443696.813 426880.405999999, 444040.5 426793.094000001, 444128.1896 426799.1998, 444153.094 426805.5, 444317.626 426369.6972, 444329.5 426337.094000001, 444069.532 426204.3475, 444125.5 426066, 444093.261 426038.775, 444102.823 425999.979, 443978.123 425917.911, 443870.316 425894.052999999, 443733.256 425809.333000001, 443758.551 425720.642000001, 443728.96 425603.603, 443610.684 425619.647, 443530.386 425619.944, 443460.478 425687.651000001, 443390.413 425716.687000001, 443410 425754, 443368.0755 425812.891000001, 443189 425680, 443311.805 425524.366, 443275.434 425475.107999999, 443289.0651 425437.0229, 443231 425485, 443154.686 425443.038000001, 443142.054 425430.438999999, 443096.487 425442.834000001, 443010.955 425399.9826, 442988.732 425450.888, 442964.651 425506.848999999, 442898.688 425609.187000001, 443132.813 425730, 443099.574 425776.300000001, 443010.174 425879.044, 443005.0256 425973.289999999, 442636.929 425944.817, 442520.594 425953.687000001, 442436.594 426019.594000001, 442410.902 426318.310000001, 442552.094 426315.812000001, 443035.594 426562.594000001, 443213.704 426652.941, 443696.813 426880.405999999))",3.6666666666666665,5.5,2.5,5.333333333333333
1130,E01011753,Wakefield 002B,"POLYGON ((443494.409 425448.752, 443499.191 425359.99, 443519.731 425371.266000001, 443577.555 425301.720000001, 443621.315 425339.228, 443704.074 425247.8815, 443611.085 425133.037, 443642.545 425094.700999999, 443677.34 425036.907, 443612.084 425070.992000001, 443587.116 425049.869000001, 443614.721 424865.050000001, 443590.146 424825.801000001, 443412.937 424765.591, 443409.639 424818.376, 443406.985 424962.344000001, 443484.592 424992.816, 443374.218 425220.662, 443291.215 425239.268999999, 443259.914 425222.521, 443230.775 425319.753, 443209.084 425274.366, 443139.3666 425246.466800001, 443066.9165 425277.139699999, 443053.933 425306.416999999, 443031.066 425356.0288, 443010.955 425399.9826, 443096.487 425442.834000001, 443142.054 425430.438999999, 443154.686 425443.038000001, 443231 425485, 443289.0651 425437.0229, 443275.434 425475.107999999, 443311.805 425524.366, 443189 425680, 443368.0755 425812.891000001, 443410 425754, 443390.413 425716.687000001, 443460.478 425687.651000001, 443530.386 425619.944, 443610.684 425619.647, 443494.409 425448.752))",3.2,6.0,2.2,5.0
1131,E01011754,Wakefield 003E,"POLYGON ((444207.489 425614.578, 444251.69 425456.219000001, 444533.354 425516.552999999, 444725.678 425542.469000001, 444954.834 425574.214, 444961.076 425454.352, 444756.417 425447.835999999, 444710.685 425427.625, 444725.485 425362.784, 444693.452 425336.380000001, 444708.882 425290.794, 444737.744 425290.229, 444711.952 425279.131999999, 444734.744 425206.187999999, 444663.2385 425162.9735, 444699.8365 425147.1405, 444699 425042, 444529 425009, 444498.536 425037.836999999, 444396.597 425100.268999999, 444310 425055.497, 444254.106 425075.737, 444213.821 425037.804, 444096.574 425014.868000001, 444038.794 425045.604, 443928.891 424874.456, 443979.164 424833.655999999, 443960.018 424793.018999999, 443885.4 424801.413000001, 443861.915 424768.831, 443816.727 424769.987, 443806.87 424812.336999999, 443736.844 424801.259, 443710.2514 424837.672800001, 443784.201 424955.419, 443837.3165 424919.5145, 443922.969 424954.177999999, 443947.778 425045.296, 443864.066 425087.865, 443969.884 425218.083000001, 443989.159 425184.347999999, 444017.954 425202.648, 444029.589 425306.023, 444127.555 425285.959000001, 444130.272 425316.547, 444057 425381, 444098.165 425397.609999999, 444071.721 425539.929, 444207.489 425614.578))",0.0,0.4,0.0,3.6
1132,E01011755,Wakefield 005D,"POLYGON ((444557.924 424983.710000001, 444466.359 424891.994999999, 444481.742 424812.819, 444574.7355 424807.197000001, 444578.138 424882.795, 444616.038 424909.822000001, 444653.74 424913.6315, 444699.453 424865.642000001, 444735.028 424943.231000001, 444839.087 424903.925000001, 444920 424788, 445045.8384 424766.813200001, 445102.579 424731.993000001, 445355.262 424280.103, 445519.191 423956.812000001, 445022.44 423925.82, 444814.819 423893.892000001, 444330.359 423763.709000001, 444106.469 423678.116, 444240 423834, 444166 423926, 444204 423940, 444148 423979.999, 444135.746 424147.976, 444283.905 424201.346999999, 444200.004 424257.573999999, 444192.191 424338.357000001, 444142 424411.001, 444147 424508, 444078.467 424500.052999999, 444065.626 424568.604, 443992.352 424617.748, 444012.312 424639.295, 444129.716 424615.181, 444089 424659.001, 444107.0956 424677.418, 444115 424725, 444083.199 424742.899, 444116.778 424757.663000001, 444136.206 424854.652000001, 444276.347 424968.984999999, 444273.915 425000.881999999, 444365.89 424973.001, 444498.536 425037.836999999, 444529 425009, 444557.924 424983.710000001))",0.0,0.0,0.0,0.25
1133,E01011756,Wakefield 002C,"POLYGON ((443230.775 425319.753, 443259.914 425222.521, 443291.215 425239.268999999, 443374.218 425220.662, 443484.592 424992.816, 443406.985 424962.344000001, 443409.639 424818.376, 443359.984 424849.865, 443261 424809, 443312.95 424687.459000001, 443213.917 424650.547, 443286.763 424612.380000001, 443287.516 424563.631999999, 443178 424548, 443131.999 424537, 443144.013 424600.754000001, 443092.982 424727.01, 443084.7144 424752.8234, 443043 424877, 442976.999 424856, 442966 424883, 442927 424865, 442871 424988, 442847.334 424977.452, 442779.341 425128.516000001, 442781.4714 425162.902799999, 443040.1252 425266.899, 443066.9165 425277.139699999, 443139.3666 425246.466800001, 443209.084 425274.366, 443230.775 425319.753))",2.5,6.0,1.3333333333333333,4.666666666666667
1134,E01011757,Wakefield 004A,"POLYGON ((441738 425015, 441764 424845.001, 441709 424832, 441552.7121 424910.292199999, 441541.486 424786.416999999, 441519.631 424799.4, 441488.1747 424774.708900001, 441446.155 424785.348999999, 441407.6 424710.559, 441537.896 424624.397, 441509.197 424520.477, 441565.34 424388.514, 441490.612 424400.916999999, 441302.688 424411.812000001, 441223.307 424462.903000001, 441149.46 424436.438999999, 441180.157 424294.501, 440937.263 424185.467, 440866.417 424119.165999999, 440698.9496 423868.941400001, 440615.815 423935.916999999, 440607.098 424090.321, 440549.269 424181.540999999, 440645 424293, 440695 424262, 440733 424312, 440702.258 424341.967, 440763.65 424442.675000001, 440884.26 424545.993000001, 440898.006 424560.721000001, 441267 424889, 441224 424933, 441167.073 425221.181, 441323.7856 425262.104699999, 441506.6826 425254.0858, 441579.8842 425195.136600001, 441732.63 425148.243000001, 441758 425100, 441738 425015))",0.0,2.2857142857142856,0.0,6.285714285714286
